,clean_msg,target,char_count,word_count,digit_count,question_count,exclamation_count,dollar_count,cap_ratio,unique_words,repitition_factor,sentiment
2675,good combination,0,41,2,1,0,1,0,0.04878048780487805,2,1.0,0.4404
2676,sick needy want pout stomp foot pout stomp foot want slave want,0,136,12,0,1,11,0,0.04411764705882353,7,1.7142857142857142,-0.5859
2677,train back northampton afraid,0,56,4,0,0,1,0,0.017857142857142856,4,1.0,0.0
2678,serving staying dad alone,0,64,4,0,0,0,0,0.03125,4,1.0,-0.25
2679,playing door game racing phone low,0,50,6,1,0,0,0,0.02,6,1.0,-0.0772
2680,new tone week include <num>mcflyall sara jorgeshock smithswitch order follow instruction next message,1,136,13,3,0,0,0,0.10294117647058823,13,1.0,0.0
2681,solve case man found murdered ltdecimalgt list afternoon wife called police police questioned everyone wife sir sleeping murder took place cook cooking gardener picking vegetable housemaid went post office child went play neighbour went marriage police arrested murderer immediately reply reason brilliant,0,444,42,11,1,0,0,0.0990990990990991,37,1.135135135135135,-0.9042
2682,bus going home,0,27,3,0,0,0,0,0.037037037037037035,3,1.0,0.0
2683,got call landline number asked come anna agar afternoon,0,106,9,0,0,0,0,0.02830188679245283,9,1.0,0.0772
2684,okay chasing dream good next,0,66,5,0,0,0,0,0.06060606060606061,5,1.0,0.7003
2685,yup order booked slot weekend liao,0,53,6,1,0,0,0,0.03773584905660377,6,1.0,0.0
2686,urgent trying contact today draw show £<num> prize guaranteed call <num> land line claim valid,1,157,15,18,0,1,1,0.1464968152866242,15,1.0,0.6249
2687,many model ericson also der list luke good forgot model,0,88,10,0,0,0,0,0.011363636363636364,9,1.1111111111111112,0.4404
2688,okie,0,4,1,0,0,0,0,0.25,1,1.0,0.0
2689,yes know cheesy song frosty snowman,0,54,6,0,0,0,0,0.037037037037037035,6,1.0,0.4019
2690,vicky within list mind reply,0,56,5,0,0,0,0,0.017857142857142856,5,1.0,0.0
2691,sport fan get latest sport news str mobile free plus free tone text sport <num> wwwgetzedcouk <num> norm <num>txt<num>p,1,152,19,23,0,0,0,0.15789473684210525,15,1.2666666666666666,0.836
2692,hey tar meet bug,0,27,4,3,1,0,0,0.037037037037037035,4,1.0,0.0
2693,urgent urgent free flight europe give away call sept take friend free call claim <num> ba<num>nnfwfly<num>ppm,1,158,16,24,0,1,0,0.1518987341772152,13,1.2307692307692308,0.9081
2694,nice new shirt thing wear nudist themed,0,95,7,0,1,0,0,0.021052631578947368,7,1.0,0.4215
2695,hey sexy bun day word morning think,0,95,7,0,1,1,0,0.06315789473684211,7,1.0,0.5267
2696,whenever see still hook,0,52,4,0,0,0,0,0.019230769230769232,4,1.0,0.0
2697,nope going home pump petrol like going rain soon,0,80,9,1,0,0,0,0.025,8,1.125,0.3612
2698,use foreign stamp whatever send,0,62,5,0,1,0,0,0.016129032258064516,5,1.0,0.0
2699,<num> lost help,1,24,3,7,0,0,1,0.5,3,1.0,0.1027
2700,baby house come done new picture facebook,0,73,7,0,0,0,0,0.0273972602739726,7,1.0,0.0
2701,feb list love day send dis valued fund even come back married person lug ignore dis lose lug ever,0,165,19,2,0,1,0,0.13333333333333333,17,1.1176470588235294,0.4404
2702,hiya sorry signal seen heard neither unusual put case get sort hug song,0,169,13,0,0,2,0,0.023668639053254437,13,1.0,0.4215
2703,mow back tampa west palm hear happened,0,57,7,0,1,0,0,0.017543859649122806,7,1.0,0.0
2704,yup already printing handing,0,56,4,1,0,0,0,0.03571428571428571,4,1.0,0.0
2705,freeman fancy flirt reply date join fastest growing mobile dating service mug rcd output text stop <num> reply date,1,156,19,7,1,1,0,0.10256410256410256,17,1.1176470588235294,0.5267
2706,mean come chase stated watch many movie want,0,113,8,0,0,0,0,0.008849557522123894,8,1.0,0.0772
2707,took tablet reaction morning,0,50,4,0,0,0,0,0.04,4,1.0,0.0
2708,great new offer double mind double text best orange tariff get latest camera phone free call mobileupd<num> free <num> <num>stoptxt,1,160,20,14,0,2,0,0.21875,18,1.1111111111111112,0.9423
2709,nah perpetual,0,23,2,0,0,0,0,0.17391304347826086,2,1.0,-0.1027
2710,sorry went shop,0,24,3,0,0,0,0,0.041666666666666664,3,1.0,-0.0772
2711,hope enjoyed new content text stop <num> unsubscribe help<num>p provided tones<num>youcouk,1,118,11,20,0,0,0,0.01694915254237288,11,1.0,0.6124
2712,wen lovable bum angry int take seriously coz angry childish true way showing deep affection care lug method manga nice day,0,179,21,0,0,1,0,0.01675977653631285,20,1.05,0.7717
2713,hey still want yogasana coz end cine bathe steam bath,0,101,10,0,1,0,0,0.019801980198019802,10,1.0,0.0772
2714,nope driving neva develop photo lei,0,54,6,0,0,0,0,0.037037037037037035,6,1.0,0.0
2715,thinking going reg tract lesson flung advance hama wat time going,0,96,11,0,1,0,0,0.03125,10,1.1,0.0
2716,cool list inch long hope like big,0,59,7,0,0,1,0,0.03389830508474576,7,1.0,0.7717
2717,housemaid murderer coz man murdered list january public holiday govtinstituitions closedincluding post officeunderstand,0,166,13,0,1,0,0,0.024096385542168676,13,1.0,-0.8074
2718,okie,0,14,1,0,0,0,0,0.14285714285714285,1,1.0,0.0
2719,day euro<num> kickoff kept informed latest news result daily unsubscribe send get euro stop <num>,1,135,15,11,0,1,0,0.1037037037037037,15,1.0,-0.296
2720,buy jul buy get lar,0,46,5,0,1,0,0,0.043478260869565216,4,1.25,0.0
2721,,0,9,0,0,0,0,0,0.1111111111111111,0,,0.0
2722,working technical support voice process,0,46,5,0,0,0,0,0.021739130434782608,5,1.0,0.4019
2723,justice week since broke already brain going mush,0,84,8,0,0,1,0,0.011904761904761904,8,1.0,0.1531
2724,tune wishing great day biol,0,71,5,0,0,0,0,0.04225352112676056,5,1.0,0.7184
2725,nope,0,19,1,0,0,0,0,0.10526315789473684,1,1.0,0.0
2726,medical mission nigeria,0,44,3,0,0,0,0,0.045454545454545456,3,1.0,0.0
2727,movie laptop,0,46,2,0,0,0,0,0.021739130434782608,2,1.0,0.0
2728,whats done want sleep,0,35,4,0,0,0,0,0.05714285714285714,4,1.0,0.0772
2729,urgent please call <num> landline £<num> cash luxury canary island holiday await collection see award <num>m<num>aq ppm,1,151,17,25,0,0,1,0.08609271523178808,17,1.0,0.8658
2730,urgent please call <num> landline complimentary lux costa del sol holiday £<num> cash await collection ppm see james err,1,165,19,23,0,1,1,0.12121212121212122,19,1.0,0.8442
2731,lei next mon,0,28,3,0,1,0,0,0.07142857142857142,3,1.0,0.0
2732,feeling sleepy today shall get dear,0,53,6,0,0,0,0,0.018867924528301886,6,1.0,0.4767
2733,dare stupid wont tell anything hear wont talk,0,82,8,0,0,0,0,0.036585365853658534,7,1.1428571428571428,-0.5267
2734,noe ben going,0,25,3,0,1,0,0,0.04,3,1.0,0.0
2735,mag meeting avo point,0,48,4,0,1,0,0,0.020833333333333332,4,1.0,0.0
2736,meant middle left right,0,29,4,0,1,0,0,0.034482758620689655,4,1.0,0.0
2737,really crashed cuddled sofa,0,41,4,0,1,0,0,0.04878048780487805,4,1.0,0.0
2738,chichi tried calling unable reach give missed cal tip mag manage,0,99,11,0,0,0,0,0.04040404040404041,11,1.0,-0.2732
2739,sent price mean list,0,55,4,0,0,0,0,0.01818181818181818,4,1.0,0.0
2740,much buy,0,22,2,0,0,0,0,0.045454545454545456,2,1.0,0.0
2741,nothing,0,15,1,0,0,0,0,0.13333333333333333,1,1.0,0.0
2742,know know send chat <num> let find <num>pmsg rcd hgsuite<num>landsroww<num>j<num>hl len year,1,158,12,16,0,1,0,0.12658227848101267,11,1.0909090909090908,0.0
2743,working ringing thing whole houseful screaming brat pulling hair loving,0,119,10,0,0,1,0,0.01680672268907563,10,1.0,0.3182
2744,family responding anything room went home diwali one called coming make feel like died,0,154,14,0,0,0,0,0.01948051948051948,14,1.0,-0.2732
2745,tick tick tick babe,0,25,4,0,0,0,0,0.08,2,2.0,0.0
2746,going today meeting,0,28,3,1,1,0,0,0.03571428571428571,3,1.0,0.0
2747,dhow many page want,0,29,4,0,1,0,0,0.034482758620689655,4,1.0,0.0772
2748,nonunion roast,0,28,2,0,0,0,0,0.03571428571428571,2,1.0,0.0
2749,send number give reply tomorrow morning said like,0,89,8,0,0,0,0,0.011235955056179775,8,1.0,0.4215
2750,said problem let know,0,56,4,0,0,0,0,0.07142857142857142,4,1.0,-0.4019
2751,tell half come need prepare,0,53,5,2,0,0,0,0.018867924528301886,5,1.0,0.0
2752,play computer aliyah,0,37,3,1,2,0,0,0.05405405405405406,3,1.0,0.34
2753,sat right okay thanks,0,25,4,0,1,0,0,0.08,4,1.0,0.5859
2754,deep worse dude always want party dude file complaint three drug abuser life,0,129,13,0,0,0,0,0.015503875968992248,12,1.0833333333333333,-0.7096
2755,chinese food way get fat paying lip,0,69,7,0,0,0,0,0.057971014492753624,7,1.0,0.0
2756,outside already,0,21,2,0,0,0,0,0.047619047619047616,2,1.0,0.0
2757,good trip watch remember get back must decide easter,0,89,9,0,0,0,0,0.033707865168539325,9,1.0,0.4404
2758,watching movie netflix,0,37,3,0,0,0,0,0.02702702702702703,3,1.0,0.0
2759,time ism prob,0,37,3,1,0,0,0,0.05405405405405406,3,1.0,0.0
2760,meh clash really dun mind dun seen lost weight gee,0,102,10,0,1,0,0,0.049019607843137254,9,1.1111111111111112,-0.3818
2761,done think wrong calling,0,42,4,0,0,0,0,0.023809523809523808,4,1.0,-0.4767
2762,sure night menu know noon menu,0,63,6,0,0,0,0,0.031746031746031744,5,1.2,0.3182
2763,arr birthday today wish get oscar,0,50,6,0,0,0,0,0.06,6,1.0,0.4019
2764,say slowly god love amp need clean heart blooded ten special people amp miracle tomorrow itplspls,0,163,16,0,1,0,0,0.2883435582822086,15,1.0666666666666667,0.9382
2765,open rebel firefox load put plus sign user name place show two number lower number number pick number pin display okay,0,200,21,0,0,1,0,0.02,18,1.1666666666666667,0.0772
2766,picking various point,0,40,3,0,0,0,0,0.0,3,1.0,0.0
2767,married local woman looking discreet action real match instantly phone text match <num> mag cost stop text stop bcmsfwc<num>n<num>xx,1,155,19,12,0,1,0,0.11612903225806452,16,1.1875,-0.5267
2768,wow impressed fun shopping,0,38,4,0,0,1,0,0.05263157894736842,4,1.0,0.8807
2769,way home,0,26,2,0,0,0,0,0.038461538461538464,2,1.0,0.0
2770,burger king wanna play footy top stadium get burger king sept large super cocoa walk winner,1,141,16,2,1,0,0,0.07801418439716312,14,1.1428571428571428,0.8979
2771,problem talk later,0,29,3,0,0,0,0,0.06896551724137931,3,1.0,-0.4019
2772,,0,16,0,0,1,0,0,0.0625,0,,0.0
2773,still customer place,0,23,3,0,0,0,0,0.043478260869565216,3,1.0,0.0
2774,come take little time child afraid dark become teenager want stay night,1,124,12,0,1,0,0,0.008064516129032258,12,1.0,0.0772
2775,dude know also teluguthts gunk god,0,46,6,0,0,0,0,0.021739130434782608,6,1.0,0.2732
2776,confirm eating esplanade,0,31,3,0,1,0,0,0.03225806451612903,3,1.0,0.0
2777,send password,0,28,2,0,0,0,0,0.03571428571428571,2,1.0,0.0
2778,kind took garage centre part exhaust need replacing part ordered taking fixed morning,0,118,13,0,0,0,0,0.03389830508474576,12,1.0833333333333333,0.296
2779,chance win £<num> cash every text action <num> wwwmovietriviatv custard <num> <num>x<num>pwk,1,123,12,23,0,0,1,0.0975609756097561,11,1.0909090909090908,0.7003
2780,well might come,0,29,3,0,0,0,0,0.06896551724137931,3,1.0,0.2732
2781,long quit get like minute day,0,63,6,1,0,0,0,0.047619047619047616,6,1.0,0.3612
2782,likely called mittelschmertz google done paracetamol done worry,0,106,8,0,0,0,0,0.03773584905660377,7,1.1428571428571428,-0.4404
2783,well right gonna get check today steam salesman text want come get,0,121,12,0,0,0,0,0.01652892561983471,11,1.0909090909090908,0.34
2784,arrived see couple day ltd,0,44,5,1,0,0,0,0.022727272727272728,5,1.0,0.0
2785,wat incident,0,22,2,0,1,0,0,0.045454545454545456,2,1.0,0.0
2786,yeah get unlimited,0,22,3,0,0,0,0,0.045454545454545456,3,1.0,0.296
2787,snuff still got conclusion content reference content cover,0,116,8,0,0,0,0,0.02586206896551724,7,1.1428571428571428,0.0
2788,forgot take year shower sorry phone dead yet,0,78,8,1,1,0,0,0.02564102564102564,8,1.0,-0.6808
2789,got wat buy tell need come,0,57,6,0,0,0,0,0.017543859649122806,6,1.0,0.0
2790,big god bring success,0,43,4,0,0,0,0,0.046511627906976744,4,1.0,0.7003
2791,bin awarded play instant cash call <num> claim every eth player win min £<num>£<num> output <num>,1,126,16,31,0,0,3,0.15079365079365079,15,1.0666666666666667,0.836
2792,staying extra week back next wed rugby weekend soon,0,116,9,0,1,0,0,0.017241379310344827,9,1.0,0.0
2793,well still bit left guy want tonight,0,57,7,0,0,0,0,0.017543859649122806,7,1.0,0.34
2794,campus library,0,45,2,0,1,0,0,0.044444444444444446,2,1.0,0.0
2795,affidavit say list twig division courtroom list latimer double check text tomorrow,0,142,12,0,0,0,0,0.07746478873239436,11,1.0909090909090908,0.0
2796,creep,0,32,1,0,1,0,0,0.0625,1,1.0,0.0
2797,tell friend plan valentine day laurent,0,69,6,0,0,0,0,0.07246376811594203,6,1.0,0.4939
2798,get ten billion call text help god,0,79,7,0,0,0,0,0.02531645569620253,7,1.0,0.5859
2799,purity friendship two smiling reading forwarded message smiling seeing name god eng must,0,149,13,0,0,0,0,0.020134228187919462,12,1.0833333333333333,0.875
2800,told returned order,0,63,3,0,0,0,0,0.031746031746031744,3,1.0,0.0
2801,housemaid murderer coz man murdered list january public holiday govtinstituitions closedincluding post office,0,155,13,0,0,0,0,0.025806451612903226,13,1.0,-0.8074
2802,depends going,0,29,2,0,0,0,0,0.034482758620689655,2,1.0,0.0
2803,smile right world wonder smiling think crazy keep away grin,0,145,10,0,0,0,0,0.006896551724137931,10,1.0,0.7351
2804,freemsgfav xmas tonesreply real,1,33,4,0,0,1,0,0.5757575757575758,4,1.0,0.0
2805,oil fever fine,0,22,3,0,0,0,0,0.045454545454545456,3,1.0,0.2023
2806,think still car,0,32,3,0,0,0,0,0.03125,3,1.0,0.0
2807,,0,10,0,0,1,0,0,0.1,0,,0.0
2808,december mobile month entitled update latest colour camera mobile free call mobile update free <num>,1,157,15,13,1,2,0,0.08280254777070063,11,1.3636363636363635,0.8271
2809,yes princess want catch big strong hand,0,61,7,0,0,1,0,0.03278688524590164,7,1.0,0.8591
2810,yeah forgot take shopping,0,57,4,1,0,0,0,0.05263157894736842,4,1.0,0.296
2811,asked call radio,0,36,3,0,0,0,0,0.027777777777777776,3,1.0,0.0
2812,thinking someone good drug,0,52,4,0,0,0,0,0.038461538461538464,4,1.0,0.4404
2813,say slowly god love amp need clean heart blooded ten special people amp miracle tomorrow itplspls,0,163,16,0,1,0,0,0.2883435582822086,15,1.0666666666666667,0.9382
2814,enjoy shower possessiveness poured loved one coz world lie golden gift loved truly,0,133,13,0,0,0,0,0.007518796992481203,12,1.0833333333333333,0.9501
2815,alright sure let know leaving,0,55,5,0,0,0,0,0.01818181818181818,5,1.0,0.5106
2816,lasting much hour might get lucky,0,57,6,1,0,0,0,0.03508771929824561,6,1.0,0.4215
2817,genius brother plus send number skype,0,68,6,0,0,0,0,0.04411764705882353,6,1.0,0.0772
2818,gre poly tone mob direct reply poly title <num> leg poly breathe title crazy sleepingwith finest mac getzedcouk pobox<num>o<num>w<num>wq,1,160,19,17,0,0,0,0.3875,16,1.1875,-0.34
2819,find etc far wiki join rest dunno yet join dinner den might able join,0,123,14,1,0,0,0,0.032520325203252036,12,1.1666666666666667,0.6808
2820,forget owns private property good boy always passionate kiss,0,111,9,0,0,0,0,0.018018018018018018,9,1.0,0.802
2821,interflow late order interflow flower christmas call <num> <num> place order midnight tomorrow,1,136,13,10,0,0,0,0.09558823529411764,10,1.3,0.0
2822,taken teeth paining,0,37,3,0,1,0,0,0.02702702702702703,3,1.0,-0.4019
2823,romcapspam everyone around responding well presence since warm outgoing bringing real breath sunshine,1,152,13,0,0,0,0,0.05263157894736842,13,1.0,0.8126
2824,ask darren pick sian tar meet lect,0,74,7,1,0,0,0,0.02702702702702703,7,1.0,0.0
2825,need buy lunch eat maggie see,0,47,6,0,0,0,0,0.0425531914893617,6,1.0,0.0
2826,congratulation thanks good friend £<num> xmas prize claim easy call <num> per minute btnationalrate,1,157,14,18,0,1,1,0.08280254777070063,14,1.0,0.959
2827,,0,9,0,0,0,0,0,0.1111111111111111,0,,0.0
2828,right make sure load work day got really nasty cough today dry shot really help,0,149,15,0,0,2,0,0.013422818791946308,14,1.0714285714285714,0.1027
2829,window knew time murder exactly,0,44,5,0,0,0,0,0.022727272727272728,5,1.0,-0.6908
2830,send logo lover name joined heart text love name name mono leg love adam eve <num> <num> yahoo pobox<num>w<num>wq toto,1,160,20,31,0,1,0,0.25,16,1.25,0.9217
2831,person story,0,23,2,0,0,0,0,0.043478260869565216,2,1.0,0.0
2832,sending home,0,26,2,1,0,0,0,0.038461538461538464,2,1.0,0.0
2833,normally hot mail com see,0,35,5,0,0,1,0,0.05714285714285714,5,1.0,0.0
2834,tit euro<num> cup final £<num> cash collect call <num> b<num> box <num>ppm,1,110,12,32,0,0,1,0.23636363636363636,12,1.0,0.0
2835,sick still shopping,0,29,3,0,1,0,0,0.034482758620689655,3,1.0,-0.5106
2836,well fine bbdpooja full pimpleseven become quite blackened rite cold wearing sweater,0,131,12,0,0,0,0,0.030534351145038167,12,1.0,0.4404
2837,nicenicehow working,0,28,2,0,1,0,0,0.03571428571428571,2,1.0,0.0
2838,reach home call,0,23,3,1,0,0,0,0.0,3,1.0,0.0258
2839,trying find chinese food place around,0,52,6,0,0,0,0,0.038461538461538464,6,1.0,0.0
2840,easy mate guess quick drink bit ambitious,0,53,7,0,0,0,0,0.018867924528301886,7,1.0,0.7184
2841,babe miiiiiiissssssssss need crave goose sad without babe love,0,131,9,0,0,10,0,0.07633587786259542,8,1.125,-0.7556
2842,,0,11,0,0,0,0,0,0.09090909090909091,0,,0.0
2843,aathiwhere dear,0,27,2,0,0,0,0,0.0,2,1.0,0.3818
2844,tune queen wishing great day biol,0,88,6,0,1,0,0,0.03409090909090909,6,1.0,0.7184
2845,today yellow rose day love friendship give missal amp send find amp see many miss call get get missed marry lover,0,166,21,2,0,0,0,0.05421686746987952,19,1.105263157894737,0.8442
2846,class hour sorry,0,42,3,0,0,0,0,0.047619047619047616,3,1.0,-0.0772
2847,wat time finish lect today,0,32,5,0,1,0,0,0.03125,5,1.0,0.0
2848,freemessage jamsterget crazy frog sound poly text made real text made <num> crazy sound week apply,1,157,16,11,0,4,0,0.09554140127388536,12,1.3333333333333333,-0.5859
2849,sad story man last week would wife didst wish parent forgot kid went work even colleague wish entered cabin said happy would bos felt special ask lunch lunch invited apartment went said mind bedroom minute see sexy mood came minute later taken wife parent kid friend colleague screaming surprise waiting sofa naked,0,588,52,2,1,5,0,0.09013605442176871,42,1.2380952380952381,0.93
2850,chance reality fantasy show call <num> per min ltd box <num> croydon cry <num> national rate call,1,151,17,23,0,0,0,0.31788079470198677,14,1.2142857142857142,-0.2732
2851,fine good hear dear happy new year,0,74,7,0,1,0,0,0.05405405405405406,7,1.0,0.875
2852,going cipro interview today,0,39,4,0,1,0,0,0.02564102564102564,4,1.0,0.0
2853,tall princess,0,26,2,0,1,0,0,0.0,2,1.0,0.0
2854,doubt could handle time per night case,0,57,7,1,0,0,0,0.017543859649122806,7,1.0,-0.3612
2855,hama hope hear receipt sound luck,0,53,6,0,0,1,0,0.05660377358490566,6,1.0,0.7096
2856,gonna death gonna leave note say robs fault avenge,0,94,9,0,0,0,0,0.031914893617021274,8,1.125,-0.8689
2857,japanese proverb one none must indian version one let none leave finally kerala version one stop none make strike,0,276,19,0,0,2,0,0.11956521739130435,14,1.3571428571428572,-0.1734
